Respondent_ID,Country,Age,Gender,Education_Level,Work_Experience_Years,Position_Level,Power_Distance,Individualism,Masculinity,Uncertainty_Avoidance,Long_Term_Orientation,Indulgence,Role_Assumption,Production_Emphasis,Initiation_of_Structure,Tolerance_of_Uncertainty,Integration,Consideration,Preferred_Leadership_Behavior,Leadership_Behavior_Encoded
5266,BRA,47,Male,Bachelor,25,Mid,43.50555196571783,73.28704217394537,53.71340697516155,52.77376035010778,14.899617191358006,62.25683810552795,5,1,3,1,4,5,Supportive,1
5267,JPN,39,Female,Bachelor,32,Executive,96.23656391199007,73.27201763385719,59.99940140347698,64.13722231734461,39.455542517935726,57.92499199404496,2,4,2,4,3,3,Supportive,1
5268,BRA,51,Other,Bachelor,17,Executive,90.13014652910029,49.22188120900343,15.780209000588448,32.487241854876444,30.433949113572226,53.10196292654369,1,2,5,1,5,3,Supportive,1
5269,NGA,30,Female,Master,23,Senior,39.25974339325226,24.646075762890423,59.12413105957432,57.99735201444905,41.01559389080358,36.75374988665738,5,4,1,5,5,1,Transactional,2
5270,JPN,59,Male,Bachelor,18,Mid,59.13299785934616,68.54501069430721,68.90555158908981,80.91642649627781,17.231088626709802,76.87168666307302,4,1,4,5,5,2,Transactional,2
5271,USA,59,Other,Master,11,Mid,25.60445285004401,55.76902051746927,24.508627888626076,55.56205112855395,60.97110384843856,92.20241650726186,1,2,4,5,2,5,Supportive,1
5272,USA,34,Male,High School,20,Junior,96.26470906137736,43.31409196641711,29.697497204245,64.61931070777615,4.453122566528489,43.99891891984298,1,1,5,1,3,1,Laissez-Faire,0
5273,JPN,54,Female,High School,13,Mid,65.82146621771648,36.44116479270933,30.71172721429714,76.13652672932457,38.78772118135977,40.90886059468946,1,3,4,5,2,5,Transactional,2
5274,IND,53,Male,Bachelor,24,Mid,39.616043674253234,28.383074917733303,85.18482020606838,51.11804596936232,89.48856735832014,16.27275570844533,5,2,1,3,5,5,Transactional,2
5275,BRA,28,Male,High School,20,Mid,43.39194508991006,40.65997480460237,42.56128966303916,48.26260420597762,41.96702757027702,67.07088053140171,1,1,2,4,3,3,Laissez-Faire,0
5276,JPN,29,Other,Master,28,Mid,98.45250981038876,52.09427375877051,52.445716510765294,26.85935664570096,44.10799365920245,55.80922633778134,3,2,3,4,3,4,Supportive,1
5277,USA,28,Male,High School,21,Mid,69.2491433443358,53.432641772547655,67.94514797736193,66.58179154905798,6.8008654394952295,98.7997996237808,5,5,5,1,5,4,Transformational,3
5278,JPN,40,Female,Master,6,Senior,53.6546499285123,60.79172519903502,39.71682107095755,76.55668392504953,60.53642948895798,58.4323166769958,5,3,5,2,2,4,Transactional,2
5279,NGA,49,Male,Master,7,Mid,59.987636942843054,45.37279985478354,18.4444437555484,66.50019692044826,93.6402799571454,28.86108661948892,2,4,4,2,1,1,Laissez-Faire,0
5280,JPN,38,Female,Bachelor,29,Junior,27.88400579018747,84.39285084671575,62.34574965749765,42.682027607358826,29.161039654384343,56.29406617279221,1,1,3,4,5,4,Supportive,1
5281,NGA,35,Other,Bachelor,23,Mid,26.00182080583008,54.71087291578326,63.38185332589805,40.98695010388218,39.32516485987325,98.46952327210784,5,4,4,2,5,1,Transactional,2
5282,BRA,53,Male,Bachelor,5,Executive,67.41661946403079,49.66075280829189,30.84382520009712,32.75900905648884,58.81581020272876,72.33351800241498,4,1,4,2,1,2,Laissez-Faire,0
5283,USA,58,Female,Master,22,Senior,60.96032291522532,23.371757784603812,12.818312788057744,23.759266479217025,9.32111601641622,12.857730876994369,4,2,2,2,1,3,Laissez-Faire,0
5284,NGA,46,Female,Bachelor,9,Junior,48.73225530427529,61.93105574930186,63.22825233963012,54.15024289809522,95.02834489504338,34.31626183319463,5,4,2,1,3,2,Supportive,1
5285,BRA,38,Other,High School,32,Mid,65.28911620090916,62.2008255246703,66.27404419585777,32.84162570014912,46.75966737668175,29.86849610525695,5,3,4,3,1,1,Supportive,1
5286,IND,48,Male,Bachelor,10,Executive,25.81407595497378,60.83027410214921,12.085191405821174,75.26381607927192,11.509630438611262,85.68237789874162,4,1,1,5,3,2,Supportive,1
5287,NGA,50,Female,Bachelor,28,Junior,95.51929371452373,82.13178423257543,65.45466147649742,96.9386407602475,33.522725734632175,61.11628481612074,4,4,5,1,1,4,Supportive,1
5288,USA,40,Male,PhD,11,Junior,43.49693502273775,73.4030582812503,85.1142855252858,25.878524446801645,37.38309182220269,81.01019962326656,3,1,1,3,2,2,Laissez-Faire,0
5289,USA,56,Male,Master,7,Junior,25.74230325375991,80.71839337146987,24.302822641128383,91.4364626936807,34.53775325748709,17.624605343347767,4,5,5,5,3,5,Transformational,3
5290,IND,30,Male,High School,30,Mid,33.560341805928324,24.15957898369515,51.70590036815567,72.6172870798004,69.32236496364459,90.803490496635,3,5,3,5,2,5,Transactional,2
5291,JPN,58,Female,Master,34,Mid,27.63791315860135,42.268850257838935,65.74211637666943,88.822318456758,34.55207293166789,5.831099709560195,5,4,3,1,1,3,Supportive,1
5292,USA,32,Female,PhD,28,Junior,34.288360348774496,42.30983605862933,28.40635216930942,32.39670809543779,32.38539665474233,37.48371871207484,1,5,1,4,2,2,Supportive,1
5293,USA,54,Male,High School,32,Mid,53.34032438612895,65.9931540438034,70.12391133300378,92.51856228415632,32.20885235997274,1.414904428643193,1,3,4,1,5,1,Supportive,1
5294,USA,51,Female,Master,16,Junior,79.04407151484166,51.40305340931572,79.44707437104682,96.62974571666582,77.78485158913591,18.42794941069741,2,4,4,5,1,3,Supportive,1
5295,IND,31,Female,Bachelor,1,Mid,41.787867796403184,74.42308222764294,75.16407686158661,92.53712871619568,30.838152168900724,96.22258658374314,3,2,3,2,3,4,Supportive,1
5296,USA,51,Male,Master,34,Mid,54.87412975533151,46.91013966589863,30.71191324754811,82.83997051546336,1.3998092843828358,7.849533139047571,4,4,4,2,1,4,Supportive,1
5297,BRA,49,Other,Master,23,Mid,94.3005830310589,35.51253041186861,74.337315266807,27.22434058080813,36.55351371840749,14.540657737161078,3,2,2,4,4,5,Transactional,2
5298,IND,39,Male,PhD,20,Junior,43.66573914607804,40.36657478059949,43.0674595521907,37.65848570473796,27.823717969203894,92.484902624552,2,5,3,1,5,3,Supportive,1
5299,BRA,49,Male,Bachelor,18,Mid,83.57758026117679,32.77288083055701,31.317073985779665,93.05081688860416,90.90172504296685,71.01745639395534,2,4,5,5,3,4,Transactional,2
5300,USA,46,Male,Master,18,Mid,32.62534979858931,33.852488423403,23.437717373994147,38.35394377814356,47.790617572361846,40.69644086416732,3,3,5,2,1,2,Supportive,1
5301,IND,42,Female,Bachelor,21,Mid,34.26573970057981,35.1787240801456,82.71851540053495,47.81712258536693,23.457533413428436,6.876581738833432,4,5,4,3,5,3,Transactional,2
5302,USA,36,Other,Bachelor,8,Mid,56.492229878101256,21.126629805505715,44.15180332133022,24.03815156457423,98.15833445964024,78.50389590792439,5,5,5,2,3,2,Transactional,2
5303,IND,47,Male,PhD,34,Mid,38.728180037310906,70.12616243337818,79.25849495062454,70.24744036920244,24.674423040558835,49.27266054756559,5,5,5,4,5,2,Transformational,3
5304,NGA,49,Male,Master,11,Junior,92.24224590354082,47.97216395897949,22.76359911438344,65.06407378154276,76.3024145079196,32.30168663239921,5,2,1,1,3,2,Laissez-Faire,0
5305,BRA,34,Female,Bachelor,10,Junior,24.060183289878225,21.586993231728023,71.35947729224951,96.94173343261252,64.95506193303473,36.075042547508005,2,2,1,1,5,3,Laissez-Faire,0
5306,BRA,54,Female,Master,8,Junior,67.78180529150717,45.90052811260882,18.801067823191172,91.3875708229492,46.222809277445535,50.5277537974504,3,3,5,2,3,3,Supportive,1
5307,BRA,34,Female,High School,8,Mid,68.33835169196159,83.37576889807885,11.40519568639542,60.47551126896113,40.583510251564704,55.12328230781661,2,2,3,3,3,5,Supportive,1
5308,JPN,58,Other,Bachelor,19,Mid,25.28207420155581,55.78710218772113,89.60394461811303,68.74698424420191,87.23824793071897,81.80987708704332,4,1,5,1,4,3,Supportive,1
5309,NGA,37,Female,Master,1,Senior,78.6051371896713,89.07264079424453,15.882986660559276,53.05574561240131,47.5082388609062,77.17037220699862,1,1,2,1,3,1,Laissez-Faire,0
5310,NGA,53,Female,Bachelor,3,Senior,57.51180356097568,57.797160231463934,46.923236165026765,30.596730992624828,37.53571392299258,76.70586915202087,2,4,3,5,4,3,Transactional,2
5311,JPN,33,Female,Bachelor,32,Senior,77.84586987958468,87.39592993357448,80.27083063441047,89.42324763508692,35.425020489449096,72.92979863202854,4,5,2,4,1,5,Transactional,2
5312,IND,37,Male,Master,16,Mid,86.1539988748056,34.12605101630889,75.55036384526055,63.9630864804428,27.586800480256716,75.77869151430114,4,1,2,5,1,3,Supportive,1
5313,NGA,38,Female,Bachelor,30,Mid,45.83194815925551,40.29543689035573,47.69405703644865,54.03136991087423,40.89659516045373,67.76015251949387,4,2,4,4,5,1,Transactional,2
5314,NGA,33,Male,High School,28,Senior,58.75887063483901,68.9979077125833,58.86788053387591,25.47723248275493,11.991798771184914,86.80234733881464,1,3,1,1,2,3,Laissez-Faire,0
5315,BRA,32,Male,Bachelor,28,Junior,40.86086238144091,89.07751318996127,60.37649213302554,73.23067266837793,6.512303273862042,55.745429610608745,5,2,4,3,2,5,Transactional,2
5316,BRA,27,Male,PhD,16,Mid,36.1210770817868,77.77081877135632,18.78599864085245,51.97319246045935,54.14675299921723,52.08442596064341,3,5,2,3,1,1,Supportive,1
5317,JPN,57,Female,Master,33,Junior,20.047580643412594,58.759369367302575,32.79232754717171,40.29566930240695,45.42615288098979,70.1295978638867,2,5,4,1,4,5,Transactional,2
5318,NGA,56,Female,Bachelor,25,Executive,97.090520966387,25.96068300512407,34.078652894487725,90.14026174153072,17.339227990689977,16.600597307977495,1,1,4,4,3,4,Supportive,1
5319,USA,31,Female,High School,18,Mid,55.27427754637186,45.50653769998557,40.25025204277348,34.690546746592986,10.679920921705444,77.69517138350426,4,1,3,5,5,2,Transactional,2
5320,BRA,43,Male,Master,26,Junior,21.04558184470992,26.049799041761343,31.913402811677827,61.20158995533722,14.326723506826744,93.61558432172887,1,2,4,5,3,5,Transactional,2
5321,JPN,58,Female,Master,6,Mid,20.715086205443853,41.78969533065531,30.11987691690581,83.66048148988013,31.524449936887123,29.62599648147055,2,4,3,5,3,4,Transactional,2
5322,JPN,38,Male,Bachelor,3,Junior,43.06820548409561,38.11544704657272,38.38284101747725,87.9259818490142,45.14846675007572,61.10449571784768,3,2,4,4,2,3,Supportive,1
5323,BRA,43,Female,Bachelor,6,Executive,21.115014296809477,47.19887076457029,40.33812063225455,85.49643199356936,19.335010930641182,3.262251360104129,2,1,4,1,1,1,Laissez-Faire,0
5324,NGA,50,Male,PhD,14,Mid,49.961169412683866,78.60936129929433,48.9779245406929,91.73010682452032,75.562498411737,76.5822862672667,1,4,2,3,4,5,Supportive,1
5325,USA,41,Female,Bachelor,18,Mid,25.03508011511583,30.52636699172661,23.882832171863164,31.3885902049276,19.332437910127236,55.96681731860392,4,4,2,5,2,1,Supportive,1
5326,BRA,52,Female,Bachelor,16,Mid,23.14012729202478,41.42447641975253,73.06693308151758,95.23668259132268,12.412644995408485,67.36542846346953,4,1,5,4,3,4,Transactional,2
5327,USA,43,Female,Master,24,Senior,73.550511525964,38.278207102512525,78.8534160296512,20.864234599693027,99.4554869230668,14.29927199418044,5,2,5,4,3,5,Transactional,2
5328,USA,51,Female,High School,13,Senior,92.54730315543075,40.72991529958355,29.853190679246534,40.472320140061285,44.77115632273892,80.94548053608013,5,3,3,5,1,3,Transactional,2
5329,BRA,43,Female,High School,1,Senior,52.75092666418234,45.24364323649645,19.864058169433207,26.723099696865415,17.000701716038158,25.593633734362783,3,1,2,1,4,3,Laissez-Faire,0
5330,BRA,57,Male,PhD,14,Senior,86.9416344220746,37.101822495354696,67.78495850107561,95.64265081372127,89.455694802366,68.47922032934237,3,2,5,3,1,3,Supportive,1
5331,JPN,31,Female,Bachelor,17,Junior,22.34123689085977,85.98068905561863,83.93960981783475,53.9148522692722,23.109162459116614,59.31417650302112,5,3,4,3,5,2,Transactional,2
5332,JPN,53,Female,Bachelor,13,Executive,82.2152044776146,49.40711997388583,12.811867133836854,45.221552390263405,92.55799553590408,65.37914461283671,5,5,2,4,5,3,Transactional,2
5333,USA,29,Female,Bachelor,13,Mid,25.023999385831274,27.98792856380877,11.154878322745656,33.3669970824776,11.896085364608966,5.023728680615802,2,5,4,1,2,2,Supportive,1
5334,JPN,54,Male,Master,9,Senior,87.07515385578813,52.73610270191247,24.674036910746928,32.46543259523628,84.18146959384326,74.18505702312233,2,5,4,2,1,5,Supportive,1
5335,NGA,32,Other,Master,6,Mid,90.58930758976511,32.91023313029511,64.78339882463493,69.11453488343616,18.426710862259867,79.52497285276758,4,3,3,3,3,5,Transactional,2
5336,NGA,36,Male,High School,6,Junior,82.87790739058514,35.1291449750924,87.18248062647133,23.76673331139388,93.8337648575254,47.48158231524108,4,4,2,2,5,4,Transactional,2
5337,JPN,37,Male,Master,30,Mid,85.65992195290312,39.95289923513829,70.0304764127461,67.54643001852418,57.42436427147685,40.88610442370844,5,5,4,4,2,4,Transactional,2
5338,BRA,50,Other,Bachelor,14,Junior,64.91876530658551,28.733189921816276,55.84260802922092,81.97194977590452,18.991369574765883,34.254470395483935,2,5,3,3,5,1,Supportive,1
5339,NGA,42,Female,Bachelor,4,Mid,41.19079540661215,70.4783252806,66.04395143004382,68.08118935670662,84.48200542887243,92.78819064822702,5,4,1,1,5,5,Transactional,2
5340,USA,44,Male,Master,34,Mid,71.45848021287733,75.43625323118742,28.455864903375137,86.12630144367672,39.05759921708673,75.50682543415351,5,3,1,2,5,1,Supportive,1
5341,NGA,40,Other,High School,2,Junior,55.16333192610891,47.599944534092,65.08415584520964,41.22069632387661,73.28134212621582,69.86187272366482,3,3,4,5,5,4,Transactional,2
5342,NGA,27,Male,PhD,17,Executive,20.42692487352368,68.22947776034817,35.7155962782914,26.17372140893247,64.34407215563033,92.56066246254858,5,4,4,2,1,1,Supportive,1
5343,USA,51,Female,Master,14,Executive,58.1460565147868,47.22680031194869,27.793770626614265,77.67924935388072,71.4294522436856,34.87692306192136,4,1,1,4,3,4,Supportive,1
5344,USA,39,Female,Bachelor,17,Senior,72.09503396404364,31.48541265454548,28.924479880984137,86.25043123130192,34.371489447557835,63.01380858165785,3,4,5,4,1,2,Supportive,1
5345,NGA,58,Female,Master,30,Senior,21.11069277530566,47.801764293189485,63.42302014849171,60.134122925236326,93.88254872114678,68.60568305268461,2,2,3,4,2,4,Supportive,1
5346,BRA,46,Female,Bachelor,29,Mid,69.70882688865261,58.98911768371476,71.37805777602335,85.64935519910043,55.98131463257411,99.62275433177508,4,2,4,1,2,5,Supportive,1
5347,USA,47,Male,Master,7,Mid,72.2025524973485,22.869601985382225,56.54416884468376,56.633532436421305,7.756060999318281,42.71861144071557,1,1,1,1,2,5,Laissez-Faire,0
5348,JPN,28,Male,High School,9,Junior,32.648606259111745,65.8139073477659,15.108420911404703,35.882210713796766,6.673400736009938,40.01810519397775,2,1,1,4,3,2,Laissez-Faire,0
5349,BRA,47,Female,Bachelor,23,Executive,54.48593481252076,71.982557830335,13.04074669643696,57.95152140855024,73.82296278505336,8.448792431060081,1,2,1,3,1,2,Laissez-Faire,0
5350,IND,33,Male,Master,14,Senior,97.1466080711306,80.19791803959927,27.373348006253657,37.276051916129454,84.9974436149998,9.845248473997517,4,4,1,5,2,4,Transactional,2
5351,IND,48,Other,Master,20,Senior,90.7351382239826,27.193939217451486,32.91749619391881,57.76252566304045,69.5279635091173,51.17990605316475,2,3,1,1,1,5,Laissez-Faire,0
5352,NGA,45,Female,Bachelor,17,Executive,52.86571382866022,20.006551570079065,42.38559142729477,31.80412473431476,27.74973114757574,17.118195943770655,1,2,1,3,3,4,Laissez-Faire,0
5353,JPN,40,Male,Bachelor,32,Mid,47.98770144193245,25.128645831551363,16.082246189552265,34.84496571412955,22.5903961495752,7.293083225695762,1,4,4,2,3,4,Supportive,1
5354,BRA,49,Female,Bachelor,25,Mid,29.92645447814848,84.68817626502756,68.01270127538602,90.63302123817289,56.543658950896095,96.48930050352368,2,2,3,2,2,2,Laissez-Faire,0
5355,BRA,50,Male,Bachelor,30,Executive,22.81512676321278,73.58890047288827,66.91985269707934,29.268654448444885,19.6779498035562,95.14173979083198,5,3,1,3,1,4,Supportive,1
5356,BRA,33,Male,Bachelor,27,Mid,43.797022195366296,78.48049527328169,37.73420749261119,37.94194240763226,37.9099756470298,32.527676834899324,4,2,1,5,4,4,Transactional,2
5357,USA,39,Male,Master,27,Mid,95.22266776657906,56.19096580161806,55.04020194947284,99.6416040497323,62.86912311451023,78.98694069333044,4,2,1,2,3,2,Laissez-Faire,0
5358,NGA,57,Other,Bachelor,31,Mid,96.68907610669338,56.87039121947127,18.073275549511443,66.08148128726293,28.49113365751281,87.25490536191707,3,3,1,3,2,2,Laissez-Faire,0
5359,NGA,25,Male,PhD,26,Mid,85.0015472461021,40.895391288742914,43.21749142400847,66.86553737275726,37.54389217082314,46.47470677839905,2,5,1,3,3,3,Supportive,1
5360,BRA,29,Male,Bachelor,14,Senior,48.06598508158877,78.99271363777146,78.60518059840446,87.59767011378663,36.051789487838434,22.36971057603652,4,2,2,4,1,4,Supportive,1
5361,IND,33,Male,Master,21,Mid,31.490114630568897,78.08387081586491,62.849797049727805,61.94557091911659,46.05235148599116,12.980482731078949,1,2,2,3,4,3,Supportive,1
5362,JPN,30,Male,Bachelor,28,Mid,67.64267804845434,47.4519942005513,18.315502053910464,37.74255627867638,67.43598239704714,14.082237142510357,2,2,1,5,4,2,Supportive,1
5363,BRA,52,Male,Master,15,Mid,71.72040057649451,43.04869493300317,77.80624249738838,53.797324504062736,78.23491689270831,79.69331547370066,1,1,1,4,4,5,Supportive,1
5364,IND,50,Female,High School,30,Mid,53.965885539648326,71.68612898771174,64.45569835352396,80.40010029043697,66.50824794805061,38.44158150262628,2,1,5,5,4,3,Transactional,2
5365,BRA,52,Other,Master,25,Executive,75.33174364469122,21.831769683655363,46.24450352687389,89.7958750754712,2.616783049748173,69.35076504505486,1,3,5,5,5,1,Transactional,2
5366,NGA,39,Male,Bachelor,11,Junior,79.73455085213882,80.19642289628715,65.36728312105177,41.856305999863615,89.6839695148039,53.869343438534166,1,4,3,4,1,1,Laissez-Faire,0
5367,IND,30,Female,Bachelor,11,Junior,82.6449330859824,51.2373592519921,23.825620434425545,40.95802113113546,58.11887855525105,39.46683804234553,2,1,2,4,4,3,Supportive,1
5368,JPN,51,Other,High School,28,Junior,60.18384890860058,50.89409725800026,54.03891762180389,46.20865649662365,92.02464938565367,12.381573918426048,3,3,4,2,1,1,Laissez-Faire,0
5369,IND,28,Male,High School,5,Executive,83.33126220477867,66.83544931711762,59.43416028524221,67.6968559884942,96.38722914208932,33.344898762893806,1,1,3,2,5,5,Supportive,1
5370,USA,35,Male,Master,28,Mid,22.038114101556545,65.20245522173721,84.21958583544912,42.28072524850761,46.78467825861227,84.01739208538072,2,4,3,4,2,4,Supportive,1
5371,JPN,45,Other,Bachelor,8,Executive,74.43234933910958,38.61818462394567,15.3513368641313,91.4509540368474,91.63656024362577,81.13979369585518,5,1,1,5,5,5,Transactional,2
5372,JPN,54,Female,Master,26,Mid,38.85071656403839,86.02950231598678,39.98261714086791,98.24060709730512,36.53856391309779,2.8368591965683976,5,5,1,1,3,1,Supportive,1
5373,BRA,42,Male,Bachelor,6,Mid,41.641623335012255,89.0430985532859,84.94517679447468,74.32959379957079,26.03782547821463,14.027655837512798,3,4,4,3,1,4,Supportive,1
5374,IND,59,Male,Bachelor,32,Senior,27.304136528538585,56.81923100073296,27.377684410287458,97.6239756841796,7.363027265371036,75.59012167332496,2,4,5,4,2,1,Supportive,1
5375,BRA,27,Male,Master,32,Junior,35.39138108745434,59.29665587192429,75.05602626581309,43.02803747994158,45.183045426512166,33.573289636637526,3,1,1,3,4,3,Supportive,1
